lon,lat,trend,dmagt,magt_mean
101.0020789699784,59.75144112320997,0.021944311902491954,0.13495362,2.0969605
101.0020789699784,60.00296940276344,0.017489350596559962,0.10967183,2.478832
101.0020789699784,60.24551452947571,0.006649127187608001,-0.06346464,1.9487785
101.0020789699784,60.497042809029175,0.020395749128316442,0.1546359,1.622064
101.0020789699784,60.74857108858264,0.04511409831952107,0.64075255,1.4069324
101.0020789699784,61.00009936813611,0.03187779565400488,0.44007492,1.3216289
101.0020789699784,61.745701053955315,0.026127595539332877,0.36206877,1.1669858
101.0020789699784,61.99722933350878,0.03299778186822033,0.40401775,0.8572047
101.0020789699784,62.248757613062246,0.04342379230486903,0.4924626,0.80906045
101.0020789699784,62.50028589261571,0.03156512937968177,0.43975613,0.81612587
101.0020789699784,62.751814172169176,0.030863946299007967,0.5147904,0.6831205
101.0020789699784,63.003342451722645,0.05266343722991886,0.76504254,0.47931963
101.0020789699784,63.24588757843491,0.050539865552243456,0.75926375,-0.118737616
101.0020789699784,63.49741585798838,0.04755540050660205,0.7516074,-0.177935
101.0020789699784,63.74894413754185,0.04746777747250463,0.6892235,0.06652675
101.0020789699784,64.00047241709531,0.07637100017900157,1.0378189,-0.41520745
101.0020789699784,64.25200069664878,0.10118065861206317,1.3849573,-0.6677883
101.0020789699784,64.50352897620225,0.09030555675300707,1.2021295,-0.75098807
101.0020789699784,64.74607410291452,0.056704918644091905,0.74126846,-0.5595099
101.0020789699784,64.99760238246797,0.07508091790766082,1.1975851,-1.514912
101.0020789699784,65.24913066202144,0.05144658330120277,0.6947461,-1.0320802
101.0020789699784,65.50065894157491,0.05760204369508395,0.832801,-1.5076255
101.0020789699784,65.75218722112838,0.11837512601779154,1.5089982,-1.8662161
101.0020789699784,66.00371550068185,0.07082264996781734,0.7142786,-1.9166656
101.0020789699784,66.24626062739412,0.050961113277867655,0.65215206,-2.0916662
101.0020789699784,66.49778890694758,0.10588486888739992,1.287981,-3.4783082
101.0020789699784,66.74931718650105,0.08206232348574322,1.075269,-3.2039018
101.0020789699784,67.00084546605451,0.09356548031673545,1.3566422,-4.501993
101.0020789699784,67.25237374560798,0.06666262783581392,0.9787235,-3.414631
101.0020789699784,67.50390202516145,0.16527223828471546,2.2318804,-4.3614244
101.0020789699784,67.74644715187371,0.14511189219316994,1.8458347,-4.3493614
101.0020789699784,67.99797543142718,0.20210815502117185,2.5272532,-4.1722345
101.0020789699784,68.24950371098065,0.17810731296296495,2.4767892,-4.6696453
101.0020789699784,68.50103199053412,0.12222988394241582,1.6514215,-5.775514
101.0020789699784,68.75256027008759,0.14043678331977655,1.7465467,-7.150739
101.0020789699784,69.00408854964105,0.08460957370226453,1.1423125,-6.8784366
101.0020789699784,69.24663367635331,0.14070011573500787,1.7540622,-7.2094326
101.0020789699784,69.49816195590678,0.17361071260668362,2.1786366,-7.7180195
101.0020789699784,69.74969023546025,0.059204050860821755,0.93783426,-7.422167
101.0020789699784,70.00121851501372,0.1637517530706754,2.0348687,-7.8010173
101.0020789699784,70.25274679456719,0.15927830587458083,2.3048854,-8.1072235
101.0020789699784,70.50427507412064,0.08010667849189837,1.5267076,-6.982715
101.0020789699784,70.74682020083291,0.06108422098279697,1.136517,-2.336908
101.0020789699784,70.99834848038638,0.12232291970070441,1.699393,-2.7958717
101.0020789699784,71.24987675993985,0.20211486454249683,2.6073,-3.4362159
101.0020789699784,71.50140503949332,0.2263939338394169,2.826147,-4.996398
101.0020789699784,72.00446159860024,0.26968540119217205,4.0170894,-6.6603026
101.0020789699784,72.24700672531252,0.1188276049456939,1.4102864,-8.336199
101.0020789699784,72.49853500486599,0.1428984593741424,1.9135942,-8.286217
101.25360724953187,54.9993532702177,-0.007381538197962457,-0.12873983,3.071155
101.25360724953187,55.25088154977117,0.007052443299113009,0.062450647,2.9169765
101.25360724953187,55.50240982932464,-0.03266728014885283,-0.4595344,2.927926
101.25360724953187,55.7539381088781,-0.024370730074143355,-0.31780052,2.7825556
101.25360724953187,55.996483235590375,-0.0038011888914458412,-0.13022637,3.224774
101.25360724953187,56.248011515143844,-0.015425234203094735,-0.21227217,2.6348257
101.25360724953187,56.499539794697306,-0.017593937885909447,-0.28281355,2.8049073
101.25360724953187,56.751068074250774,0.014803377586074624,0.16177988,3.2487717
101.25360724953187,57.002596353804236,0.015185953091971146,0.23282099,3.1010308
101.25360724953187,57.254124633357705,0.025859464572953655,0.37022305,3.2910938
101.25360724953187,57.49666976006998,0.011436741865133654,0.23850393,3.0811296
101.25360724953187,57.74819803962344,0.037409388264521025,0.48992443,2.871842
101.25360724953187,57.99972631917691,0.04070160298407611,0.5272951,3.041896
101.25360724953187,58.25125459873038,0.04439846533762983,0.57318234,2.8524706
101.25360724953187,58.50278287828384,0.03790748873843197,0.44677114,2.8727477
101.25360724953187,58.75431115783731,0.03477061428600996,0.42930007,2.7622192
101.25360724953187,58.99685628454958,0.04070121789280108,0.42102146,2.8975732
101.25360724953187,59.24838456410304,0.023685114293157568,0.22954679,2.847546
101.25360724953187,59.49991284365651,0.021023218541204976,0.14975095,2.7641716
101.25360724953187,59.75144112320997,0.009592103354538304,0.017470121,2.4732084
101.25360724953187,60.00296940276344,-0.002126168601120325,-0.08066487,2.3260117
101.25360724953187,60.24551452947571,0.05077457941030835,0.59016,1.9868994
101.25360724953187,60.497042809029175,0.01787668119502963,0.14004087,1.9041784
101.25360724953187,60.74857108858264,0.04500756444810066,0.52752054,1.4876232
101.25360724953187,61.00009936813611,0.05387825301930489,0.62487435,1.2962028
