lon,lat,dmagt,dalt,trend,reliable
79.74793934771053,55.25088154977117,0.3391266,-0.28427505,0.023902267745777153,True
79.999467627264,55.25088154977117,0.3396449,0.027372837,0.030391705187059487,True
54.9993532702177,55.50240982932464,0.027578354,1.4825003,-0.0005856996850120769,False
55.25088154977117,55.50240982932464,-0.06069708,-0.10236931,-0.003075902069670951,False
55.50240982932464,55.50240982932464,-0.3116715,0.2954359,-0.015109412881391225,False
55.7539381088781,55.50240982932464,0.10395908,0.28017426,0.00989779701715721,False
55.996483235590375,55.50240982932464,-0.26423454,-0.30344296,-0.0178949700126154,False
56.248011515143844,55.50240982932464,-0.04664755,-0.28173733,-0.0038164935534512672,False
56.499539794697306,55.50240982932464,-0.24157166,-0.37879896,-0.01961447136311465,False
56.751068074250774,55.50240982932464,-0.04344535,-0.26560354,-0.004397520234313036,False
57.002596353804236,55.50240982932464,-0.116056204,-0.41016817,-0.0075404468970956436,False
57.254124633357705,55.50240982932464,-0.14484334,-0.13226557,-0.009276810175255433,False
57.49666976006998,55.50240982932464,-0.01020503,0.2798171,0.001762464982044638,False
57.74819803962344,55.50240982932464,-0.063694,0.5107212,-0.010611647593823699,False
57.99972631917691,55.50240982932464,0.08337736,0.076328754,0.004187542275537443,False
58.25125459873038,55.50240982932464,0.26187897,0.44474363,0.011630360687833852,False
58.50278287828384,55.50240982932464,-0.13970542,0.13403273,-0.0127949750876113,False
58.75431115783731,55.50240982932464,-0.0586555,0.16011143,-0.003306008592436586,False
58.99685628454958,55.50240982932464,0.014080048,0.0692091,0.004968000363699916,False
59.24838456410304,55.50240982932464,-0.0276227,0.23227358,-0.005245438104943073,False
59.49991284365651,55.50240982932464,-0.07607031,0.2643218,-0.006656938866723785,False
59.75144112320997,55.50240982932464,-0.07214022,0.14696693,-0.0058439737633808695,False
60.00296940276344,55.50240982932464,-0.15472984,-0.10856104,-0.023629565178592077,True
60.24551452947571,55.50240982932464,-0.062213182,-0.04666519,-0.010491095313542453,False
60.74857108858264,55.50240982932464,0.12936711,-0.010969162,0.0026914168007761098,False
61.00009936813611,55.50240982932464,0.070154905,0.013170242,0.004994791972485899,False
61.251627647689574,55.50240982932464,-0.052346706,0.061843395,6.338735170008452e-05,False
61.50315592724304,55.50240982932464,0.18602371,0.32848787,0.012756175029126095,False
61.745701053955315,55.50240982932464,0.6624863,0.62685966,0.03640522413615607,True
61.99722933350878,55.50240982932464,0.042568684,-0.05440283,0.00042120776598974976,False
62.751814172169176,55.50240982932464,0.3628819,0.227252,0.024722864658015924,True
63.24588757843491,55.50240982932464,0.116996765,0.31061077,0.002301246305054745,False
63.49741585798838,55.50240982932464,0.32057238,0.27480125,0.019507912744448068,False
63.74894413754185,55.50240982932464,0.24008465,0.66236496,0.020127528226827052,True
64.00047241709531,55.50240982932464,-0.14239502,-0.046265602,-0.005948739112176826,False
64.25200069664878,55.50240982932464,0.40108585,1.2386575,0.03324115970466544,True
64.50352897620225,55.50240982932464,0.22002363,0.5990987,0.029287076298193018,True
64.74607410291452,55.50240982932464,0.3701372,0.41675663,0.027399939524974184,True
64.99760238246797,55.50240982932464,0.060956478,0.14149141,0.0050909802883485145,False
65.24913066202144,55.50240982932464,0.3344488,0.21864748,0.03658887042274787,True
65.50065894157491,55.50240982932464,-0.02595234,0.6049957,0.0006943750985062624,False
65.75218722112838,55.50240982932464,0.10500002,0.30000353,0.0023883288419697967,False
66.00371550068185,55.50240982932464,0.08947468,0.22270298,0.0065064563026903015,False
66.24626062739412,55.50240982932464,0.366992,0.594635,0.031367979170398755,True
