lon,lat,pred_magt,pred_class,pred_alt
137.75215724330803,54.9993532702177,1.9936439,0,1.9331237
138.0036855228615,54.9993532702177,2.4120216,0,2.4051163
155.75439553706323,54.9993532702177,3.0602834,0,2.7341354
155.99694066377552,54.9993532702177,2.8069465,0,4.1105404
156.248468943329,54.9993532702177,2.5753899,0,4.2588706
156.49999722288246,54.9993532702177,2.6938243,0,4.4032936
156.7515255024359,54.9993532702177,2.6170251,0,4.25139
157.00305378198937,54.9993532702177,2.400304,0,3.339249
157.24559890870165,54.9993532702177,2.4072862,0,2.1668022
157.49712718825512,54.9993532702177,1.4911267,0,2.3441436
157.7486554678086,54.9993532702177,0.5485624,0,2.3479633
158.00018374736206,54.9993532702177,1.6124055,0,2.7437043
158.2517120269155,54.9993532702177,2.4626963,0,3.1394708
158.50324030646897,54.9993532702177,2.6806817,0,4.42929
158.74578543318125,54.9993532702177,3.209217,0,3.021399
158.99731371273472,54.9993532702177,2.5898309,0,4.215527
159.2488419922882,54.9993532702177,2.4159386,0,3.9555314
159.50037027184166,54.9993532702177,2.578203,0,3.129034
159.7518985513951,54.9993532702177,2.3433213,0,3.9462686
160.00342683094857,54.9993532702177,2.2306614,0,2.2769985
160.24597195766086,54.9993532702177,1.4586151,0,2.1481814
160.49750023721433,54.9993532702177,2.2026138,0,2.8191373
160.7490285167678,54.9993532702177,-0.29584333,1,2.6978269
161.00055679632123,54.9993532702177,0.76763713,0,2.4492517
161.2520850758747,54.9993532702177,1.9747914,0,2.4054093
161.50361335542817,54.9993532702177,2.2527783,0,3.460285
161.74615848214046,54.9993532702177,2.8579369,0,3.3928125
29.99923891317142,55.25088154977117,3.7674866,0,2.6743379
30.250767192724886,55.25088154977117,3.741205,0,2.737437
30.502295472278355,55.25088154977117,3.6280358,0,4.490052
30.75382375183182,55.25088154977117,3.6559453,0,4.5181613
30.99636887854409,55.25088154977117,3.6949577,0,4.382899
31.24789715809756,55.25088154977117,3.6557858,0,
31.499425437651023,55.25088154977117,3.6232152,0,4.5019865
31.75095371720449,55.25088154977117,3.3326743,0,4.494489
32.00248199675796,55.25088154977117,3.3457904,0,4.405288
32.25401027631142,55.25088154977117,3.6376076,0,4.455655
32.49655540302369,55.25088154977117,3.5221593,0,4.4851203
32.74808368257716,55.25088154977117,3.5198462,0,4.359812
32.99961196213062,55.25088154977117,3.5072057,0,4.5397415
33.25114024168409,55.25088154977117,3.5554807,0,4.3969097
33.50266852123755,55.25088154977117,3.540109,0,4.407535
33.75419680079102,55.25088154977117,3.2474663,0,3.580578
33.996741927503294,55.25088154977117,3.4965734,0,4.412037
34.248270207056756,55.25088154977117,3.588712,0,4.545578
34.499798486610224,55.25088154977117,3.4399548,0,4.3674464
34.75132676616369,55.25088154977117,3.5102072,0,4.506741
35.002855045717155,55.25088154977117,3.5831351,0,3.6560194
35.254383325270624,55.25088154977117,3.5746517,0,4.245407
35.496928451982896,55.25088154977117,3.570173,0,4.271132
35.74845673153636,55.25088154977117,3.5679553,0,3.6629875
35.99998501108983,55.25088154977117,3.4061584,0,4.4451957
36.25151329064329,55.25088154977117,3.319764,0,4.423236
36.50304157019676,55.25088154977117,3.5433023,0,4.725653
36.74558669690903,55.25088154977117,3.543119,0,4.432293
36.99711497646249,55.25088154977117,3.6502652,0,4.7247753
37.24864325601596,55.25088154977117,3.4053755,0,4.3680797
37.50017153556943,55.25088154977117,3.790539,0,4.876569
37.75169981512289,55.25088154977117,3.9568555,0,3.4608088
38.00322809467636,55.25088154977117,3.577218,0,4.6131516
38.24577322138863,55.25088154977117,3.9113271,0,2.7516634
38.49730150094209,55.25088154977117,3.641228,0,4.6744013
38.74882978049556,55.25088154977117,4.276223,0,3.0129695
39.00035806004903,55.25088154977117,3.6371412,0,4.5668874
39.25188633960249,55.25088154977117,3.3650842,0,3.8836966
39.50341461915596,55.25088154977117,3.294532,0,4.5799594
39.745959745868234,55.25088154977117,3.577866,0,3.7167335
39.997488025421696,55.25088154977117,3.7902842,0,2.9624534
