lon,lat,magt_2021,magt_2030,magt_2050,change_2030,change_2050
63.24588757843491,54.9993532702177,4.7798786,4.7798786,4.7833514,0.0,0.003472805
63.49741585798838,54.9993532702177,4.685574,4.6818175,4.6818175,-0.0037565231,-0.0037565231
63.74894413754185,54.9993532702177,4.804902,4.804902,4.820165,0.0,0.015263081
64.00047241709531,54.9993532702177,4.6530094,4.6572104,4.6519985,0.0042009354,-0.0010108948
64.25200069664878,54.9993532702177,3.9598653,3.9626677,3.9626677,0.002802372,0.002802372
64.50352897620225,54.9993532702177,4.7086883,4.7086883,4.7081423,0.0,-0.00054597855
64.74607410291452,54.9993532702177,4.854933,4.854933,4.8285418,0.0,-0.02639103
64.99760238246797,54.9993532702177,4.793693,4.752292,4.7480693,-0.04140091,-0.04562378
65.24913066202144,54.9993532702177,5.12355,5.12355,5.082149,0.0,-0.04140091
65.50065894157491,54.9993532702177,5.0299144,5.0299144,4.9487243,0.0,-0.08119011
65.75218722112838,54.9993532702177,5.0551977,5.049986,4.9349356,-0.00521183,-0.120262146
66.00371550068185,54.9993532702177,5.1638556,5.1638556,5.0969973,0.0,-0.06685829
66.24626062739412,54.9993532702177,5.3100634,5.324395,5.243205,0.014331818,-0.06685829
66.49778890694758,54.9993532702177,5.135372,5.135372,5.018401,0.0,-0.116971016
66.74931718650105,54.9993532702177,5.3303647,5.3303647,5.305268,0.0,-0.025096893
67.00084546605451,54.9993532702177,5.276429,5.276429,5.3758283,0.0,0.09939909
67.25237374560798,54.9993532702177,5.058462,5.058462,5.0057974,0.0,-0.052664757
67.50390202516145,54.9993532702177,5.0635967,5.0605354,5.079043,-0.0030612946,0.015446186
67.74644715187371,54.9993532702177,5.299722,5.299722,5.147311,0.0,-0.15241098
68.24950371098065,54.9993532702177,4.8902316,4.891567,4.93582,0.0013356209,0.045588493
68.50103199053412,54.9993532702177,5.002371,4.998449,4.956606,-0.0039219856,-0.045764923
68.75256027008759,54.9993532702177,4.8970003,4.844283,4.8613358,-0.05271721,-0.03566456
69.00408854964105,54.9993532702177,5.152075,5.1555476,5.1594996,0.003472805,0.0074248314
69.24663367635331,54.9993532702177,5.12093,5.134331,5.134331,0.0134010315,0.0134010315
69.49816195590678,54.9993532702177,4.886824,4.834107,4.7974863,-0.05271721,-0.089337826
69.74969023546025,54.9993532702177,4.787614,4.787614,4.752473,0.0,-0.03514099
70.00121851501372,54.9993532702177,4.9868937,4.9993815,4.937707,0.012487888,-0.049186707
70.25274679456719,54.9993532702177,5.158685,5.1225576,5.0891376,-0.036127567,-0.06954765
70.50427507412064,54.9993532702177,5.2314696,5.227396,5.192255,-0.00407362,-0.03921461
70.74682020083291,54.9993532702177,4.8260837,4.8390813,4.7193494,0.012997627,-0.106734276
70.99834848038638,54.9993532702177,5.2085443,5.1636457,5.1018434,-0.04489851,-0.1067009
71.24987675993985,54.9993532702177,5.2570286,5.2570286,5.2948194,0.0,0.037790775
71.50140503949332,54.9993532702177,4.9251695,4.922072,4.885674,-0.0030975342,-0.03949547
71.75293331904679,54.9993532702177,4.370257,4.371472,4.414801,0.0012149811,0.04454422
72.00446159860024,54.9993532702177,5.013874,5.017347,4.9571953,0.003472805,-0.056678772
72.24700672531252,54.9993532702177,4.732343,4.774076,4.7517486,0.041732788,0.019405365
72.49853500486599,54.9993532702177,5.2540226,5.191547,5.1297445,-0.06247568,-0.12427807
72.75006328441945,54.9993532702177,4.8973055,4.941882,4.905484,0.044576645,0.008178711
73.00159156397292,54.9993532702177,4.2698903,4.4290895,4.401613,0.15919924,0.13172293
73.25311984352638,54.9993532702177,5.227438,5.2081766,5.2081766,-0.01926136,-0.01926136
73.49566497023865,54.9993532702177,4.705652,4.7331066,4.7028065,0.027454376,-0.0028457642
73.74719324979212,54.9993532702177,5.235983,5.238003,5.1748104,0.0020198822,-0.061172485
73.99872152934559,54.9993532702177,5.317622,5.3257847,5.2970157,0.0081624985,-0.020606518
74.25024980889906,54.9993532702177,5.3018045,5.3084903,5.305063,0.006685734,0.0032582283
74.50177808845253,54.9993532702177,5.0782943,5.086457,5.2610803,0.0081624985,0.18278599
74.75330636800598,54.9993532702177,5.238283,5.2450385,5.25075,0.006755352,0.0124669075
74.99585149471825,54.9993532702177,5.181606,5.196853,5.199818,0.015247345,0.018212318
75.24737977427172,54.9993532702177,4.7969694,4.8397994,4.8096952,0.04282999,0.01272583
75.49890805382519,54.9993532702177,5.024194,5.0586815,5.0750365,0.034487724,0.050842762
75.75043633337866,54.9993532702177,5.0926423,5.1078944,5.1039724,0.015252113,0.011330128
76.00196461293211,54.9993532702177,5.623245,5.6026254,5.5824013,-0.020619392,-0.040843487
76.25349289248558,54.9993532702177,5.4311934,5.444342,5.462782,0.013148785,0.031588554
76.49603801919785,54.9993532702177,5.1971765,5.2080903,5.222608,0.010913849,0.025431633
76.74756629875132,54.9993532702177,5.0343056,5.054288,5.054288,0.019982338,0.019982338
76.99909457830479,54.9993532702177,5.428334,5.426994,5.3861175,-0.0013403893,-0.042216778
