lon,lat,pred_magt,pred_class
101.0020789699784,54.9993532702177,3.2764776,0
101.25360724953187,54.9993532702177,2.9691777,0
101.49615237624414,54.9993532702177,2.764621,0
101.74768065579761,54.9993532702177,3.3406658,0
101.99920893535108,54.9993532702177,2.913147,0
102.25073721490453,54.9993532702177,2.986501,0
102.502265494458,54.9993532702177,3.2129745,0
102.75379377401147,54.9993532702177,2.9667692,0
102.99633890072374,54.9993532702177,3.2114043,0
103.49939545983068,54.9993532702177,3.0771868,0
103.75092373938413,54.9993532702177,3.0072498,0
104.0024520189376,54.9993532702177,2.4212215,0
104.25398029849107,54.9993532702177,2.8523285,0
104.49652542520334,54.9993532702177,2.600115,0
104.74805370475681,54.9993532702177,2.2491798,0
104.99958198431027,54.9993532702177,2.7378519,0
105.25111026386374,54.9993532702177,2.4211292,0
105.5026385434172,54.9993532702177,1.9342648,0
105.75416682297067,54.9993532702177,2.09721,0
105.99671194968295,54.9993532702177,2.370698,0
106.24824022923642,54.9993532702177,2.1350572,0
106.49976850878987,54.9993532702177,2.1875484,0
106.75129678834334,54.9993532702177,2.043365,0
107.00282506789681,54.9993532702177,1.7382832,0
107.25435334745028,54.9993532702177,2.7629006,0
107.49689847416255,54.9993532702177,2.4155002,0
107.74842675371602,54.9993532702177,2.535001,0
107.99995503326947,54.9993532702177,2.195301,0
108.25148331282294,54.9993532702177,2.1232674,0
108.50301159237641,54.9993532702177,1.2442237,0
108.74555671908868,54.9993532702177,-0.24808392,1
109.75166983730254,54.9993532702177,1.7736723,0
110.00319811685601,54.9993532702177,1.8859842,0
110.24574324356828,54.9993532702177,-0.3621243,1
110.49727152312175,54.9993532702177,-0.92057467,1
110.74879980267521,54.9993532702177,-1.782046,2
111.00032808222868,54.9993532702177,-0.87343836,1
111.25185636178215,54.9993532702177,-1.0858686,1
111.50338464133561,54.9993532702177,-0.2642655,1
111.74592976804789,54.9993532702177,-2.903224,2
111.99745804760134,54.9993532702177,-2.3726025,2
112.24898632715481,54.9993532702177,-1.5596288,2
112.50051460670828,54.9993532702177,-1.1817681,1
112.75204288626175,54.9993532702177,-2.0141168,2
113.00357116581522,54.9993532702177,-2.4228647,2
113.24611629252749,54.9993532702177,-0.9455598,1
113.49764457208094,54.9993532702177,-2.0987105,2
113.74917285163441,54.9993532702177,-1.5367161,2
114.00070113118788,54.9993532702177,-2.5964348,2
114.25222941074135,54.9993532702177,-2.8672953,2
114.50375769029482,54.9993532702177,-2.7321103,2
114.74630281700708,54.9993532702177,-1.1135263,1
114.99783109656055,54.9993532702177,0.01647942,0
115.24935937611401,54.9993532702177,-1.9134809,2
115.50088765566748,54.9993532702177,-0.34732738,1
115.75241593522095,54.9993532702177,-1.2915343,1
116.0039442147744,54.9993532702177,-1.365047,1
116.24648934148668,54.9993532702177,-0.7563561,1
116.49801762104015,54.9993532702177,-2.4380572,2
