lon,lat,pred_magt,pred_alt,zone,vulnerability,magt_2030,magt_2050,change_2050,trend
35.002855045717155,54.9993532702177,3.543307,4.754337,0,,4.456979,4.456979,0.0,-0.0071507536846665
35.254383325270624,54.9993532702177,3.5842109,4.465601,0,,4.5317507,4.5317507,0.0,-0.0009242702676185
35.496928451982896,54.9993532702177,3.3512452,4.411247,0,,4.1688685,4.1688685,0.0,-0.0140746310864756
35.74845673153636,54.9993532702177,3.6712344,4.377982,0,,4.4329624,4.4329624,0.0,-0.0142739250130724
35.99998501108983,54.9993532702177,3.7960386,3.842451,0,,4.4984617,4.4984617,0.0,-0.0003860553287535
36.25151329064329,54.9993532702177,3.7196622,4.5555663,0,,4.9205227,4.9205227,0.0,-0.006720554910481
36.50304157019676,54.9993532702177,3.6462953,3.724331,0,,4.6028666,4.6028666,0.0,-0.0094638476382679
36.74558669690903,54.9993532702177,3.6811552,4.746907,0,,4.464323,4.464323,0.0,-0.0109219076431585
36.99711497646249,54.9993532702177,3.3585792,4.6582007,0,,4.1286073,4.1286073,0.0,-0.0206639444800743
37.24864325601596,54.9993532702177,3.464632,4.0798254,0,,4.162136,4.162136,0.0,-0.0146018484909961
37.50017153556943,54.9993532702177,3.337521,4.5060163,0,,4.0805483,4.0805483,0.0,-0.0151929658937766
37.75169981512289,54.9993532702177,3.4622674,4.530661,0,,4.6781154,4.6781154,0.0,-0.008979725346685
38.00322809467636,54.9993532702177,3.4832442,4.4729414,0,,4.417753,4.417753,0.0,-0.0117651630593646
38.24577322138863,54.9993532702177,3.686301,4.498696,0,,4.393548,4.393548,0.0,-0.0140192956073313
38.49730150094209,54.9993532702177,3.7617533,4.813194,0,,4.445388,4.445388,0.0,-0.0036233360761904
38.74882978049556,54.9993532702177,3.9848528,2.794791,0,,4.593301,4.593301,0.0,-0.0053558709692357
39.00035806004903,54.9993532702177,3.5401974,4.0251384,0,,4.1988773,4.1988773,0.0,-0.0082609746221544
39.25188633960249,54.9993532702177,4.334926,3.5920515,0,,4.4029765,4.4029765,0.0,-0.0100785572959841
39.50341461915596,54.9993532702177,3.679318,4.720317,0,,4.2154927,4.2154927,0.0,-0.0124206619349965
39.745959745868234,54.9993532702177,3.6284935,4.507135,0,,4.41882,4.41882,0.0,-0.0052585798215548
39.997488025421696,54.9993532702177,3.4396617,4.963695,0,,4.1901264,4.1901264,0.0,3.7994755759311485e-05
40.24901630497517,54.9993532702177,4.0950994,,0,,4.676051,4.676051,0.0,-0.0004515020470872
40.500544584528626,54.9993532702177,3.82846,4.98806,0,,4.1341147,4.1341147,0.0,-0.0111311453158034
40.752072864082095,54.9993532702177,3.9056406,4.598552,0,,4.437172,4.437172,0.0,-0.0065295063385433
41.00360114363557,54.9993532702177,3.4029846,,0,,3.9974036,3.9974036,0.0,-0.0075426497230266
41.24614627034783,54.9993532702177,3.3459818,4.097513,0,,4.3216105,4.3216105,0.0,-0.0071044688366652
41.4976745499013,54.9993532702177,4.132993,2.884932,0,,4.457575,4.457575,0.0,0.0001358145707251
41.74920282945477,54.9993532702177,3.7205591,4.619441,0,,4.4489384,4.4489384,0.0,-0.0068568725062173
42.00073110900823,54.9993532702177,3.865343,4.582254,0,,4.237475,4.237475,0.0,-0.0039125634549144
42.2522593885617,54.9993532702177,3.7022436,4.4890757,0,,4.576715,4.576715,0.0,-0.0182973110975877
42.50378766811516,54.9993532702177,3.5343935,4.49394,0,,4.3054028,4.3054028,0.0,-0.0058350568505112
